Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Property_Age,Claim_History,Risk_Score,Premium_Amount,Claim_Amount,fraudulent_claim
POL161565,37,Female,Auto,86669.91,1,0,Low,538,5567.31,0
POL161566,36,Female,Health,33239.72,6,2,Medium,386,20423.08,1
POL161567,30,Male,Auto,98052.93,6,0,Low,524,7009.46,0
POL161568,44,Male,Life,59348.93,17,1,High,552,28532.34,1
POL161569,36,Female,Life,60277.72,17,0,High,536,30365.67,0
POL161570,33,Female,Auto,56555.73,4,0,Low,530,15327.94,0
POL161571,19,Male,Health,57441.35,7,1,Low,302,8477.48,0
POL161572,18,Male,Auto,60993.61,14,0,High,600,37635.01,0
POL161573,20,Female,Property,36857.25,11,1,High,554,31166.54,0
POL161574,41,Female,Health,55832.76,11,0,High,446,24259.44,1
POL161575,61,Female,Health,81194.57,13,0,High,486,31595.59,1
POL161576,55,Female,Property,79984.54,6,2,Medium,574,12333.74,0
POL161577,19,Male,Auto,88593.46,7,4,High,602,26684.91,1
POL161578,33,Male,Life,41975.87,15,2,Medium,480,16118.85,0
POL161579,46,Male,Health,102953.73,8,1,Low,356,2932.07,0
POL161580,54,Male,Health,60429.72,6,0,Low,372,4141.97,0
POL161581,61,Female,Life,55208.95,15,2,Medium,536,17656.87,0
POL161582,21,Male,Auto,35043.96,15,0,High,606,31401.18,0
POL161583,31,Male,Health,20146.42,14,1,High,426,34434.93,0
POL161584,34,Male,Health,61934.96,11,1,High,432,33438.34,0
POL161585,61,Male,Health,40327.49,16,2,High,486,34415.92,0
POL161586,62,Female,Auto,55733.91,16,1,High,688,29572.86,0
POL161587,34,Male,Auto,46297.17,3,1,Low,532,6380.09,0
POL161588,37,Male,Property,34483.77,19,3,High,588,33897.79,0
POL161589,64,Male,Life,65039.84,2,0,Low,492,5079.67,0
POL161590,46,Female,Health,70135.47,18,0,High,456,29286.18,0
POL161591,58,Female,Life,30896.54,2,2,Medium,530,12221.21,0
POL161592,43,Female,Health,34379.99,12,0,High,450,31933.32,0
POL161593,59,Female,Auto,32674.42,8,0,Low,582,8054.79,0
POL161594,55,Male,Auto,91152.43,4,2,Medium,624,11633.15,0
POL161595,34,Male,Life,51309.43,16,2,High,532,29149.17,1
POL161596,29,Female,Health,58749.65,12,1,High,422,27946.7,0
POL161597,45,Male,Health,77438.29,13,1,High,454,28384.84,0
POL161598,26,Female,Property,50017.68,18,1,High,566,29581.16,1
POL161599,49,Female,Property,75138.92,4,0,Low,512,3652.99,0
POL161600,51,Female,Health,83462.07,2,1,Low,366,6420.06,0
POL161601,33,Male,Life,103823.17,0,1,Low,430,2023.9,0
POL161602,65,Female,Property,43791.58,5,2,Medium,594,13974.47,0
POL161603,48,Female,Life,60432.19,12,0,High,560,24361.26,1
POL161604,44,Female,Health,46593.71,5,1,Low,352,7703.56,0
POL161605,46,Male,Property,63373.26,3,0,Low,506,3136.11,0
POL161606,18,Female,Property,71992.41,6,0,Low,450,5413.54,0
POL161607,44,Female,Life,61595.77,1,1,Low,452,6906.91,0
POL161608,49,Male,Life,63705.32,8,1,Low,462,2934.08,0
POL161609,28,Female,Health,53968.61,18,1,High,420,31386.53,1
POL161610,52,Male,Life,37227.11,6,0,Low,468,7388.78,0
POL161611,19,Female,Auto,71905.87,2,0,Low,502,10708.67,0
POL161612,63,Male,Health,54470.4,9,0,Low,390,6745.91,0
POL161613,18,Female,Life,67887.9,15,1,High,500,25964.41,0
POL161614,23,Female,Auto,63591.76,13,1,High,610,28058.41,0
POL161615,24,Male,Health,46615.19,19,2,High,412,26218.31,0
POL161616,19,Female,Health,63844.79,5,0,Low,302,1826.26,0
POL161617,19,Male,Health,61591.98,19,1,High,402,24535.88,1
POL161618,64,Male,Health,51117.42,17,3,High,492,31360.51,0
POL161619,22,Female,Property,40607.34,9,1,Low,458,7228.96,0
POL161620,30,Male,Auto,76205.14,1,1,Low,524,7217.15,0
POL161621,36,Female,Health,51518.57,15,0,High,436,32785.04,0
POL161622,36,Female,Auto,60499.33,13,1,High,636,31241.87,0
POL161623,64,Male,Health,40869.74,2,0,Low,392,6600.25,0
POL161624,18,Female,Health,45227.39,6,1,Low,300,6582.76,0
POL161625,52,Female,Auto,76353.93,14,2,Medium,618,12443.9,0
POL161626,35,Female,Health,55281.3,12,1,High,434,26020,0
POL161627,66,Male,Health,49888.69,8,0,Low,396,7051.27,0
POL161628,49,Male,Auto,47141.36,13,0,High,662,31127.35,1
POL161629,49,Female,Property,47304.51,11,1,High,612,38744.9,0
POL161630,25,Female,Property,83757.97,13,0,High,564,31351.41,0
POL161631,28,Female,Property,62294.85,12,0,High,570,32982.25,0
POL161632,37,Male,Health,20761.47,10,0,High,438,33131.05,1
POL161633,25,Male,Property,76988.62,19,1,High,564,27543.67,0
POL161634,45,Male,Auto,53165.03,17,1,High,654,23976.88,0
POL161635,38,Female,Property,57682.34,2,3,High,590,33866.05,0
POL161636,55,Female,Property,72031.46,14,2,Medium,574,14145.51,0
POL161637,55,Female,Life,37812.97,3,0,Low,474,6674.81,0
POL161638,23,Male,Health,51218.68,2,0,Low,310,8280.32,0
POL161639,19,Female,Property,67717.73,8,1,Low,452,7255.31,0
POL161640,27,Male,Life,58598.84,16,2,High,518,30934.68,0
POL161641,59,Male,Auto,57362.86,7,2,Medium,632,15329.67,0
POL161642,26,Female,Auto,25023.4,3,0,Low,516,9849.35,0
POL161643,20,Male,Life,53533.57,18,2,High,504,30331.31,1
POL161644,19,Female,Life,49243.63,15,2,Medium,452,16385.27,0
POL161645,53,Female,Auto,54059.45,6,1,Low,570,4099.58,0
POL161646,25,Female,Life,54068.63,2,0,Low,414,9696.83,0
POL161647,26,Female,Property,88670.3,16,3,High,566,28921.29,0
POL161648,43,Female,Auto,56100.91,8,1,Low,550,4509.45,0
POL161649,51,Male,Health,15000,8,0,Low,366,8532.83,0
POL161650,65,Female,Life,71143.51,2,0,Low,494,1195.69,0
POL161651,47,Female,Property,20106.53,16,1,High,608,26443.52,0
POL161652,55,Male,Property,29771.77,9,0,Low,524,5267.17,0
POL161653,25,Male,Health,85876.27,0,2,Medium,364,15127.8,0
POL161654,20,Male,Auto,43107.03,3,0,Low,504,5204.75,0
POL161655,28,Female,Health,88216.26,6,1,Low,320,4150.97,0
POL161656,42,Male,Life,57162.61,12,0,High,548,33510.03,1
POL161657,69,Male,Auto,72047.44,14,3,High,702,34530.15,0
POL161658,22,Male,Health,86478.36,0,1,Low,308,8398.32,0
POL161659,29,Male,Health,56993.71,3,0,Low,322,2699.32,0
POL161660,47,Female,Auto,28162.59,4,1,Low,558,8818.56,0
POL161661,44,Male,Property,78384.73,4,0,Low,502,6918.05,0
POL161662,60,Female,Property,72990.8,13,0,High,634,31007.8,0
POL161663,22,Male,Property,66303.84,8,1,Low,458,5924.45,0
POL161664,37,Male,Health,53169.01,6,1,Low,338,12003.14,0
POL161665,69,Female,Health,57843.35,10,1,High,502,24237.33,1
POL161666,38,Male,Health,45401.15,11,1,High,440,26300.56,0
POL161667,20,Female,Auto,68375.09,4,0,Low,504,5600.92,0
POL161668,58,Male,Health,34842.68,15,1,High,480,31783.93,0
POL161669,67,Male,Life,55899.74,14,1,High,598,23521.97,0
POL161670,61,Female,Property,34043.92,5,0,Low,536,5924.23,0
POL161671,21,Female,Property,54517.77,11,2,Medium,506,14809.97,0
POL161672,41,Female,Auto,15000,19,2,High,646,32949.86,0
POL161673,24,Female,Auto,81915.96,6,0,Low,512,9003.28,0
POL161674,41,Female,Health,59083.93,3,0,Low,346,0,0
POL161675,69,Female,Health,64495.75,8,1,Low,402,7621.33,0
POL161676,28,Female,Life,73513.58,5,2,Medium,470,11061.13,0
POL161677,19,Female,Health,64174.91,11,2,Medium,352,11937.24,1
POL161678,61,Female,Life,63057.07,9,3,High,586,29838.38,0
POL161679,58,Male,Health,28166.89,17,1,High,480,27162.09,0
POL161680,23,Male,Property,58176.37,12,0,High,560,24321.63,0
POL161681,24,Male,Auto,68327.9,11,1,High,612,31332.38,0
POL161682,55,Female,Auto,47105.67,11,0,High,674,24151.16,0
POL161683,35,Female,Health,33982.6,5,1,Low,334,7059.61,0
POL161684,62,Male,Property,79308.87,10,4,High,638,36396.59,0
POL161685,26,Male,Property,70540.33,6,2,Medium,516,18449.01,0
POL161686,45,Female,Auto,50419.87,12,0,High,654,30931.92,1
POL161687,36,Male,Auto,22518.48,2,4,High,636,33169.59,1
POL161688,21,Male,Auto,69512.87,1,1,Low,506,6443.87,0
POL161689,21,Female,Property,51490.45,2,1,Low,456,4051.97,0
POL161690,30,Male,Property,33166.46,11,1,High,574,28871.36,1
POL161691,45,Male,Health,54555.83,8,1,Low,354,6063.56,0
POL161692,28,Female,Property,58076.26,5,3,High,570,27724.22,0
POL161693,19,Male,Health,92863.66,11,2,Medium,352,15595.63,1
POL161694,23,Male,Property,90185.04,14,0,High,560,29677.06,0
POL161695,29,Female,Property,46206.65,14,1,High,572,27708.59,1
POL161696,57,Male,Health,15000,4,0,Low,378,6286.88,0
POL161697,54,Male,Life,65545.23,9,3,High,572,27866.66,1
POL161698,41,Male,Health,73542.99,0,1,Low,346,9056.11,0
POL161699,69,Male,Health,66763.11,4,0,Low,402,5060.11,0
POL161700,26,Male,Life,68919.31,13,2,Medium,466,15366.86,0
POL161701,43,Female,Life,52959.66,12,3,High,550,28233.93,0
POL161702,21,Male,Auto,38709.11,8,0,Low,506,6500.61,0
POL161703,58,Female,Life,92977.5,18,1,High,580,31137.44,1
POL161704,61,Female,Health,47184.68,17,1,High,486,31243.06,0
POL161705,21,Male,Life,74095.12,6,1,Low,406,5094.29,0
POL161706,66,Female,Life,39171.19,17,2,High,596,27718.5,0
POL161707,69,Male,Auto,80353.86,3,1,Low,602,3766.54,0
POL161708,51,Male,Health,30858.86,0,0,Low,366,2428.99,0
POL161709,39,Male,Health,56574.57,3,3,High,442,36060.7,0
POL161710,30,Male,Property,77949.47,2,0,Low,474,6528.44,1
POL161711,32,Female,Life,99869.16,4,4,High,528,31062.62,1
POL161712,57,Female,Health,73977.65,11,1,High,478,32701.76,0
POL161713,55,Male,Health,77879.11,4,0,Low,374,6134.66,0
POL161714,58,Male,Life,65498.02,3,0,Low,480,3462.07,0
POL161715,60,Female,Life,80543.85,1,3,High,584,30163.54,0
POL161716,61,Male,Auto,21334,16,1,High,686,28977.7,1
POL161717,19,Male,Life,64859.03,13,0,High,502,32535.53,1
POL161718,19,Female,Auto,46146.32,8,0,Low,502,0,0
POL161719,60,Female,Life,15000,0,0,Low,484,5211.07,1
POL161720,25,Male,Health,58865.45,8,1,Low,314,5957.89,0
POL161721,55,Male,Health,74719.02,0,3,High,474,30715.69,0
POL161722,35,Male,Property,55060.59,1,2,Medium,534,15391.75,0
POL161723,46,Male,Health,73416,8,0,Low,356,5947.05,0
POL161724,28,Male,Health,80824.75,6,2,Medium,370,12926.4,0
POL161725,23,Male,Health,68521.6,5,1,Low,310,1970.62,0
POL161726,26,Female,Property,43123.53,9,0,Low,466,6560.82,0
POL161727,39,Male,Property,52825.5,13,1,High,592,31303.25,0
POL161728,63,Female,Auto,26964.83,12,3,High,690,30894.79,1
POL161729,68,Female,Life,55638.37,12,0,High,600,33188.31,1
POL161730,42,Female,Property,69466.17,0,2,Medium,548,22302.62,1
POL161731,48,Female,Property,59160.28,6,1,Low,510,9130.1,0
POL161732,38,Male,Life,45597.94,11,1,High,540,28812.38,0
POL161733,55,Female,Property,75256.51,15,1,High,624,31542.72,1
POL161734,69,Male,Life,41438.07,5,3,High,602,27429.1,0
POL161735,36,Female,Health,64229.37,8,0,Low,336,3008.08,0
POL161736,27,Female,Life,49763.5,1,3,High,518,26211.74,1
POL161737,63,Female,Auto,73884.13,11,2,Medium,640,12552.12,0
POL161738,54,Male,Auto,63593.04,13,0,High,672,32712.45,0
POL161739,29,Female,Health,40629,13,1,High,422,27903.39,0
POL161740,36,Male,Health,61345.18,3,1,Low,336,5821.13,0
POL161741,19,Male,Auto,110748.81,15,1,High,602,29570.66,0
POL161742,32,Female,Property,38482.48,17,3,High,578,27103.85,0
POL161743,55,Female,Auto,67307.64,8,0,Low,574,9948.79,0
POL161744,25,Female,Health,70952.35,12,0,High,414,27627.8,1
POL161745,63,Male,Life,89948.19,14,2,Medium,540,16771.42,0
POL161746,52,Male,Health,100106.49,0,0,Low,368,0,0
POL161747,55,Male,Property,29868.6,13,1,High,624,33634.61,0
POL161748,60,Female,Life,58707.97,2,0,Low,484,207.18,0
POL161749,47,Male,Health,46899.74,0,1,Low,358,4525.63,0
POL161750,26,Female,Life,41944.09,19,1,High,516,29037.16,0
POL161751,47,Male,Property,54364.27,4,1,Low,508,1430.75,0
POL161752,66,Female,Life,27575.45,3,1,Low,496,8967.98,0
POL161753,36,Female,Auto,58581.42,7,2,Medium,586,14266.76,0
POL161754,46,Male,Property,30938.33,7,2,Medium,556,14869.05,0
POL161755,19,Male,Health,24461.99,2,0,Low,302,9238.86,0
POL161756,45,Male,Health,78603.2,12,1,High,454,30620.61,0
POL161757,25,Female,Health,41685.1,11,0,High,414,31902.29,0
POL161758,42,Male,Auto,49520.56,4,6,High,648,29578.19,0
POL161759,27,Male,Life,62569.17,5,0,Low,418,5186.93,0
POL161760,39,Female,Auto,60667.73,19,1,High,642,33272.44,0
POL161761,52,Female,Life,53121.86,6,2,Medium,518,18392.22,0
POL161762,59,Male,Health,15000,7,3,High,482,29621.6,0
POL161763,41,Male,Health,56655.6,10,1,High,446,26283.69,0
POL161764,43,Male,Life,66192.92,11,0,High,550,31015.42,1
POL161765,48,Female,Health,62883.46,12,0,High,460,29972.18,0
POL161766,40,Male,Auto,60935.46,10,0,High,644,27229.67,0
POL161767,19,Female,Health,68862.96,17,1,High,402,31204.11,0
POL161768,56,Male,Property,67014.12,5,3,High,626,30857.83,0
POL161769,50,Male,Health,53850.83,15,0,High,464,34218.94,0
POL161770,41,Male,Property,23165.33,1,2,Medium,546,10065.99,0
POL161771,29,Female,Health,89313.72,8,2,Medium,372,15722.67,0
POL161772,54,Female,Auto,66463.41,14,2,Medium,622,13428.02,0
POL161773,26,Male,Auto,68349.97,3,1,Low,516,4062.05,0
POL161774,61,Male,Auto,67607.89,1,1,Low,586,5882.39,0
POL161775,60,Male,Health,37726.85,2,0,Low,384,4164.77,0
POL161776,61,Male,Auto,59607.05,17,0,High,686,27207.22,0
POL161777,20,Male,Health,71849.22,7,1,Low,304,0,0
POL161778,61,Female,Property,59228.16,3,0,Low,536,5836.9,0
POL161779,40,Female,Life,74612.57,17,1,High,544,27361.6,0
POL161780,41,Female,Life,68232.25,4,0,Low,446,9923.23,0
POL161781,50,Male,Health,62091.12,6,0,Low,364,4185.32,0
POL161782,47,Female,Life,56045.36,2,3,High,558,30486.31,0
POL161783,55,Female,Health,54898.46,8,0,Low,374,6482.52,1
POL161784,60,Female,Health,33801.06,11,0,High,484,34864.6,0
POL161785,19,Female,Health,86891.63,13,1,High,402,28111.44,0
POL161786,57,Female,Auto,51794.91,18,0,High,678,34488.23,0
POL161787,39,Male,Health,71147.94,16,4,High,442,36944.31,1
POL161788,28,Male,Health,80610.8,19,0,High,420,25093.35,0
POL161789,29,Male,Auto,66970.18,5,1,Low,522,467.59,0
POL161790,36,Female,Health,64770.13,1,2,Medium,386,19022.9,0
POL161791,37,Male,Health,61947.12,12,2,Medium,388,24977.53,0
POL161792,26,Male,Health,30242.23,8,3,High,416,33588.17,1
POL161793,60,Female,Auto,65361.84,13,0,High,684,34051.3,1
POL161794,35,Male,Health,40433.26,8,0,Low,334,2904.04,0
POL161795,58,Male,Auto,56293.69,2,1,Low,580,4104.08,0
POL161796,64,Female,Auto,56954.91,9,1,Low,592,5154.83,0
POL161797,35,Female,Health,60794.22,11,0,High,434,31013.04,1
POL161798,57,Female,Auto,77501.3,19,3,High,678,30129.05,0
POL161799,53,Female,Health,89816.64,18,2,High,470,22284.33,0
POL161800,44,Male,Health,113468.35,11,1,High,452,27832.58,1
POL161801,30,Female,Life,43779.53,12,1,High,524,30370.1,1
POL161802,64,Female,Health,91173.25,0,1,Low,392,4832.69,0
POL161803,25,Female,Health,43757.49,14,4,High,414,27805.42,0
POL161804,65,Female,Life,65185.19,7,1,Low,494,4646.47,0
POL161805,60,Male,Auto,47214.8,6,1,Low,584,5099.61,0
POL161806,40,Male,Auto,72135.54,6,0,Low,544,4136.33,0
POL161807,30,Male,Property,30638.79,19,3,High,574,32679.78,1
POL161808,24,Male,Auto,46411.81,16,0,High,612,27048.37,0
POL161809,67,Male,Auto,47786.08,0,0,Low,598,6037.78,0
POL161810,57,Female,Auto,83232.48,3,2,Medium,628,21885.91,0
POL161811,19,Female,Auto,76104.06,15,0,High,602,30975.88,0
POL161812,20,Female,Life,86255.58,18,0,High,504,27346.76,0
POL161813,59,Male,Life,43564.88,10,2,Medium,532,15605.55,0
POL161814,56,Female,Life,15769.4,0,1,Low,476,7520.64,0
POL161815,40,Male,Auto,39810.01,0,0,Low,544,13543.7,0
POL161816,24,Female,Property,62936.54,14,2,Medium,512,13899.65,0
POL161817,21,Male,Auto,57023.62,3,0,Low,506,3656.29,0
POL161818,25,Female,Auto,81208.74,10,0,High,614,33312.44,1
POL161819,49,Male,Health,48907.53,4,1,Low,362,10290.36,0
POL161820,36,Female,Property,86904.44,16,1,High,586,32005.77,0
POL161821,29,Male,Life,65795.74,18,0,High,522,33971.4,1
POL161822,27,Male,Auto,16740.33,5,2,Medium,568,13549.67,0
POL161823,31,Male,Property,107043.73,19,2,High,576,29310.94,0
POL161824,44,Male,Health,54254.83,11,1,High,452,33450.1,0
POL161825,61,Male,Property,60724.39,2,1,Low,536,4653.72,0
POL161826,38,Female,Health,47917.17,18,1,High,440,27179.39,0
POL161827,37,Female,Life,27179.87,15,0,High,538,27520.2,1
POL161828,21,Female,Auto,72976.34,2,0,Low,506,8581.26,0
POL161829,36,Female,Property,50620.91,14,0,High,586,33072.15,0
POL161830,46,Female,Health,62756.15,12,0,High,456,32411.9,0
POL161831,24,Male,Auto,60982.03,18,2,High,612,30999.85,0
POL161832,50,Male,Auto,79402.48,15,0,High,664,26009.08,0
POL161833,25,Male,Auto,60528.5,12,1,High,614,28287.29,1
POL161834,28,Female,Auto,66887.9,16,1,High,620,26679.11,0
POL161835,50,Male,Auto,54981.77,0,3,High,664,29771.01,0
POL161836,42,Female,Auto,87871.07,7,1,Low,548,5360.6,0
POL161837,50,Female,Health,54579.58,0,0,Low,364,7410.44,0
POL161838,53,Male,Auto,53483.28,18,2,High,670,35101.76,0
POL161839,43,Female,Health,81315.86,11,1,High,450,33537.15,1
POL161840,53,Male,Property,39210.19,3,1,Low,520,5671.84,0
POL161841,28,Male,Life,62582.89,16,0,High,520,29739.58,0
POL161842,47,Female,Auto,58746.2,15,0,High,658,30060.12,1
POL161843,50,Male,Health,71208.21,1,2,Medium,414,8546.27,0
POL161844,27,Female,Life,28953.57,18,0,High,518,28832.75,0
POL161845,46,Female,Property,83207.11,5,0,Low,506,4782.88,0
POL161846,42,Male,Life,78698.92,12,1,High,548,29244.57,1
POL161847,49,Male,Health,65247.5,6,0,Low,362,4972.11,0
POL161848,21,Male,Health,63084.98,9,0,Low,306,8169.07,0
POL161849,56,Female,Auto,26773.48,5,0,Low,576,2042.47,0
POL161850,51,Female,Life,77016.23,1,2,Medium,516,16433.61,0
POL161851,39,Female,Auto,46622.7,12,2,Medium,592,15546.5,0
POL161852,30,Male,Property,43276.61,11,4,High,574,26729.34,1
POL161853,68,Male,Health,45506.25,19,2,High,500,28586.68,1
POL161854,53,Male,Auto,34334.29,13,0,High,670,30624.01,0
POL161855,23,Male,Property,55155.11,5,2,Medium,510,13222.53,0
POL161856,34,Male,Auto,45791.86,16,2,High,632,31132.5,1
POL161857,43,Male,Auto,78410.12,14,0,High,650,31791.66,1
POL161858,41,Female,Health,67796.4,1,1,Low,346,1055.97,0
POL161859,26,Male,Property,43699.98,18,1,High,566,34184.94,1
POL161860,19,Male,Health,64760.92,14,1,High,402,23536.4,1
POL161861,37,Female,Auto,62517.51,18,2,High,638,25485.74,1
POL161862,44,Male,Life,47530.97,14,1,High,552,24662.91,1
POL161863,23,Male,Auto,49561.39,3,2,Medium,560,18656.58,0
POL161864,67,Female,Life,51847.28,18,3,High,598,28547.89,1
POL161865,44,Male,Health,29342.58,8,1,Low,352,4192.74,0
POL161866,41,Male,Auto,110006.14,13,1,High,646,29523.91,0
POL161867,32,Female,Auto,58103.61,6,1,Low,528,6036.99,0
POL161868,65,Male,Life,67734.86,19,1,High,594,31831.74,1
POL161869,50,Male,Health,68218.43,2,4,High,464,27398.34,1
POL161870,59,Female,Auto,69901.44,11,2,Medium,632,11417.84,0
POL161871,27,Male,Auto,96890.52,14,3,High,618,32120.87,0
POL161872,38,Male,Health,34849.93,4,0,Low,340,10478.86,1
POL161873,23,Female,Health,80452.57,5,1,Low,310,8096.92,0
POL161874,47,Male,Life,62147.23,6,2,Medium,508,15225.23,0
POL161875,40,Male,Life,42109.51,8,2,Medium,494,14148.57,0
POL161876,53,Female,Life,31117.85,18,3,High,570,32808.8,0
POL161877,63,Male,Property,15000,19,1,High,640,28593.16,0
POL161878,66,Female,Property,68884.98,7,0,Low,546,0,0
POL161879,20,Male,Health,88231.23,6,1,Low,304,1289.32,0
POL161880,43,Male,Health,19083,2,3,High,450,31895.31,1
POL161881,51,Male,Health,68550.55,5,6,High,466,30877.59,0
POL161882,47,Female,Auto,58220.42,17,2,High,658,30450.61,0
POL161883,35,Female,Life,90320.87,3,0,Low,434,5047.74,0
POL161884,34,Female,Property,56435.4,3,2,Medium,532,13999.98,0
POL161885,62,Female,Health,59299.7,14,3,High,488,31134.81,1
POL161886,68,Female,Health,70450.7,0,1,Low,400,3318.42,0
POL161887,59,Male,Health,88715.88,14,3,High,482,31579.1,0
POL161888,38,Female,Auto,53013.69,5,3,High,640,23775.21,0
POL161889,41,Male,Health,73690.31,12,1,High,446,29262.58,1
POL161890,21,Female,Life,54081.48,6,2,Medium,456,13729.2,0
POL161891,66,Female,Life,72137.22,16,1,High,596,31738.18,1
POL161892,65,Female,Auto,26524.01,19,2,High,694,28952.07,1
POL161893,42,Male,Property,46288.85,1,0,Low,498,1611.59,0
POL161894,68,Male,Property,63001.32,11,1,High,650,27115.95,1
POL161895,41,Male,Auto,55046.9,7,1,Low,546,4231.19,0
POL161896,63,Female,Property,58215.42,8,0,Low,540,6093.38,0
POL161897,69,Female,Auto,50108.46,0,0,Low,602,1196.47,0
POL161898,44,Male,Auto,66405.34,7,0,Low,552,6216.59,0
POL161899,48,Male,Health,43924.76,4,3,High,460,26197.44,1
POL161900,64,Male,Auto,58379.89,11,1,High,692,31658.24,1
POL161901,68,Female,Health,55690.42,0,1,Low,400,3116.89,0
POL161902,52,Female,Health,79832.88,5,3,High,468,24948.49,1
POL161903,69,Male,Health,76680.94,19,2,High,502,30837.04,1
POL161904,37,Female,Property,71584.46,14,2,Medium,538,16175.08,0
POL161905,33,Female,Property,39331.29,13,0,High,580,29230.37,0
POL161906,48,Male,Property,85558.63,18,2,High,610,30419.91,1
POL161907,24,Male,Health,22341.05,8,1,Low,312,7790.67,0
POL161908,35,Female,Property,39710.15,14,0,High,584,26696.82,0
POL161909,25,Female,Auto,64143.03,2,3,High,614,29158.49,0
POL161910,44,Female,Property,34022.32,16,0,High,602,28964.92,0
POL161911,31,Male,Life,30246.33,3,1,Low,426,6381.88,0
POL161912,35,Male,Life,99169.45,14,1,High,534,30888.99,0
POL161913,18,Male,Auto,48313.66,14,0,High,600,31811.1,1
POL161914,48,Female,Health,49236.03,18,0,High,460,27138.07,1
POL161915,37,Male,Property,48776.64,9,5,High,588,29635.48,0
POL161916,23,Female,Health,74215.56,12,0,High,410,32878.74,1
POL161917,62,Male,Auto,53179.93,10,2,Medium,638,19272.47,0
