Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Claim_Type,Suspicious_Flags,Fraud_Label
C51289,03-05-2023,P51289,6789.16,Vehicle,FALSE,0
C51290,25-01-2023,P51290,16490.74,Home Damage,FALSE,0
C51291,16-04-2023,P51291,20246.56,Home Damage,FALSE,0
C51292,16-04-2023,P51292,6014.14,Medical,FALSE,0
C51293,13-04-2023,P51293,9221.02,Vehicle,FALSE,0
C51294,23-09-2023,P51294,10511.22,Vehicle,FALSE,0
C51295,14-01-2023,P51295,12492.19,Vehicle,FALSE,1
C51296,13-05-2023,P51296,7308.22,Medical,FALSE,0
C51297,22-01-2023,P51297,13690.74,Vehicle,TRUE,1
C51298,16-03-2023,P51298,14992.26,Vehicle,FALSE,0
C51299,12-10-2023,P51299,6529.13,Medical,FALSE,0
C51300,01-09-2023,P51300,7986.65,Vehicle,FALSE,1
C51301,13-09-2023,P51301,8756.23,Medical,FALSE,0
C51302,26-05-2023,P51302,11126.37,Medical,FALSE,0
C51303,31-07-2023,P51303,11884.72,Vehicle,FALSE,0
C51304,06-09-2023,P51304,23111.18,Home Damage,FALSE,0
C51305,04-02-2023,P51305,17515.67,Vehicle,FALSE,0
C51306,23-11-2023,P51306,15644.78,Vehicle,FALSE,0
C51307,10-09-2023,P51307,21110.51,Home Damage,FALSE,0
C51308,16-12-2023,P51308,4727.76,Medical,FALSE,0
C51309,17-09-2023,P51309,13115.09,Vehicle,FALSE,0
C51310,03-11-2023,P51310,6410.88,Medical,TRUE,0
C51311,16-12-2023,P51311,9830.21,Medical,TRUE,1
C51312,13-10-2023,P51312,10765.1,Vehicle,FALSE,0
C51313,16-12-2023,P51313,8423.44,Vehicle,FALSE,0
C51314,30-06-2023,P51314,12112.3,Vehicle,FALSE,0
C51315,29-07-2023,P51315,12016.66,Vehicle,FALSE,0
C51316,20-04-2023,P51316,9558.55,Medical,TRUE,1
C51317,26-11-2023,P51317,7222.61,Medical,FALSE,0
C51318,22-05-2023,P51318,13947.82,Vehicle,FALSE,0
C51319,13-06-2023,P51319,11532.18,Vehicle,FALSE,0
C51320,28-03-2023,P51320,22282.65,Home Damage,TRUE,1
C51321,20-05-2023,P51321,27646.28,Home Damage,FALSE,0
C51322,28-11-2023,P51322,5011.44,Medical,FALSE,0
C51323,11-06-2023,P51323,11210.44,Medical,FALSE,0
C51324,26-01-2023,P51324,12502.28,Vehicle,TRUE,0
C51325,14-05-2023,P51325,12158.56,Vehicle,FALSE,0
C51326,23-12-2023,P51326,14254.83,Vehicle,FALSE,0
C51327,25-04-2023,P51327,20661.79,Home Damage,FALSE,0
C51328,30-06-2023,P51328,14389.65,Vehicle,FALSE,0
C51329,28-12-2023,P51329,9177.68,Medical,FALSE,0
C51330,25-12-2023,P51330,17362.84,Home Damage,FALSE,0
C51331,27-05-2023,P51331,15861,Vehicle,TRUE,1
C51332,26-12-2023,P51332,10411.29,Vehicle,FALSE,0
C51333,03-08-2023,P51333,24996.94,Home Damage,FALSE,0
C51334,18-03-2023,P51334,5777.36,Medical,FALSE,0
C51335,05-04-2023,P51335,8461.5,Medical,FALSE,0
C51336,06-08-2023,P51336,9019.8,Medical,FALSE,0
C51337,29-12-2023,P51337,8795.89,Vehicle,FALSE,0
C51338,21-02-2023,P51338,13641.01,Vehicle,FALSE,0
C51339,01-10-2023,P51339,12744.63,Vehicle,FALSE,0
C51340,24-06-2023,P51340,7985,Vehicle,FALSE,0
C51341,09-11-2023,P51341,8036.19,Vehicle,FALSE,0
C51342,02-02-2023,P51342,12287.83,Vehicle,FALSE,0
C51343,26-12-2023,P51343,12147.57,Vehicle,FALSE,0
C51344,12-05-2023,P51344,9803.09,Vehicle,FALSE,0
C51345,02-10-2023,P51345,16295.04,Home Damage,TRUE,1
C51346,07-01-2023,P51346,11062.37,Medical,FALSE,0
C51347,15-08-2023,P51347,18024.16,Vehicle,FALSE,0
C51348,12-09-2023,P51348,12539.18,Vehicle,FALSE,0
C51349,09-10-2023,P51349,4811.04,Medical,FALSE,0
C51350,24-08-2023,P51350,14636.91,Vehicle,FALSE,0
C51351,09-12-2023,P51351,23093.26,Home Damage,FALSE,0
C51352,20-12-2023,P51352,15434,Vehicle,FALSE,0
C51353,03-07-2023,P51353,29225.45,Home Damage,TRUE,1
C51354,18-07-2023,P51354,18082.92,Home Damage,FALSE,0
C51355,22-07-2023,P51355,13316.98,Vehicle,FALSE,0
C51356,16-05-2023,P51356,16246.02,Home Damage,FALSE,0
C51357,15-10-2023,P51357,16035.56,Vehicle,FALSE,0
C51358,17-10-2023,P51358,9003.69,Vehicle,FALSE,0
C51359,26-05-2023,P51359,16488.49,Vehicle,FALSE,0
C51360,26-07-2023,P51360,23488.4,Home Damage,FALSE,0
C51361,24-02-2023,P51361,10234.74,Home Damage,FALSE,0
C51362,26-10-2023,P51362,8718.45,Vehicle,FALSE,0
C51363,07-09-2023,P51363,12731.03,Vehicle,FALSE,0
C51364,02-10-2023,P51364,31314.59,Home Damage,FALSE,0
C51365,24-07-2023,P51365,25846.39,Home Damage,FALSE,0
C51366,09-11-2023,P51366,13274.16,Vehicle,FALSE,0
C51367,11-07-2023,P51367,11067.09,Vehicle,FALSE,0
C51368,02-12-2023,P51368,19688.08,Home Damage,FALSE,0
C51369,02-01-2023,P51369,13997.96,Vehicle,FALSE,0
C51370,04-07-2023,P51370,7364.74,Vehicle,FALSE,0
C51371,11-06-2023,P51371,12337.61,Vehicle,FALSE,0
C51372,18-02-2023,P51372,18584.09,Home Damage,TRUE,0
C51373,31-03-2023,P51373,24712.18,Home Damage,FALSE,0
C51374,08-09-2023,P51374,8286.26,Medical,FALSE,0
C51375,22-01-2023,P51375,10580.34,Medical,FALSE,0
C51376,31-07-2023,P51376,14517.62,Vehicle,FALSE,0
C51377,22-08-2023,P51377,14984.72,Vehicle,FALSE,0
C51378,21-06-2023,P51378,12252.38,Vehicle,FALSE,0
C51379,01-04-2023,P51379,12446.02,Vehicle,FALSE,0
C51380,12-06-2023,P51380,9212.56,Medical,FALSE,0
C51381,12-10-2023,P51381,17686.25,Vehicle,TRUE,0
C51382,06-01-2023,P51382,9881.57,Vehicle,FALSE,0
C51383,01-09-2023,P51383,6130.5,Vehicle,FALSE,0
C51384,07-12-2023,P51384,11629.62,Home Damage,FALSE,0
C51385,08-06-2023,P51385,21809.6,Home Damage,FALSE,0
C51386,03-05-2023,P51386,5816.69,Vehicle,FALSE,0
C51387,26-12-2023,P51387,8520.66,Medical,FALSE,0
C51388,07-07-2023,P51388,9870.05,Vehicle,FALSE,0
C51389,14-01-2023,P51389,6914.92,Vehicle,FALSE,0
C51390,11-03-2023,P51390,12492.34,Vehicle,FALSE,0
C51391,19-05-2023,P51391,24395.88,Home Damage,FALSE,0
C51392,24-12-2023,P51392,6460.78,Medical,TRUE,0
C51393,21-11-2023,P51393,8407.44,Medical,FALSE,0
C51394,20-03-2023,P51394,16666.53,Vehicle,FALSE,0
C51395,21-10-2023,P51395,14760.11,Home Damage,FALSE,0
C51396,14-11-2023,P51396,7514.11,Vehicle,TRUE,1
C51397,21-03-2023,P51397,8826.29,Medical,FALSE,0
C51398,26-05-2023,P51398,12266.41,Vehicle,FALSE,0
C51399,13-08-2023,P51399,12667.58,Vehicle,FALSE,0
C51400,15-08-2023,P51400,11072.42,Vehicle,FALSE,1
C51401,29-06-2023,P51401,12427.5,Vehicle,TRUE,1
C51402,24-01-2023,P51402,7245.3,Vehicle,TRUE,0
C51403,09-04-2023,P51403,17648.65,Vehicle,FALSE,0
C51404,27-09-2023,P51404,13011.47,Vehicle,FALSE,0
C51405,04-04-2023,P51405,13863.31,Vehicle,FALSE,0
C51406,07-10-2023,P51406,12516.83,Vehicle,TRUE,1
C51407,26-09-2023,P51407,13428.07,Home Damage,FALSE,0
C51408,27-05-2023,P51408,15460.83,Home Damage,FALSE,0
C51409,12-10-2023,P51409,14284.92,Vehicle,FALSE,0
C51410,22-01-2023,P51410,12752.72,Vehicle,TRUE,0
C51411,02-01-2023,P51411,23881.62,Home Damage,FALSE,0
C51412,13-04-2023,P51412,10728.57,Vehicle,FALSE,0
C51413,05-02-2023,P51413,13281.41,Vehicle,FALSE,0
C51414,21-10-2023,P51414,8905.75,Vehicle,FALSE,0
C51415,01-10-2023,P51415,12249.3,Vehicle,FALSE,0
C51416,20-02-2023,P51416,10919.3,Vehicle,FALSE,1
C51417,23-05-2023,P51417,15241.45,Vehicle,TRUE,1
C51418,17-01-2023,P51418,9207.61,Medical,FALSE,0
C51419,18-03-2023,P51419,10967.13,Vehicle,FALSE,0
C51420,05-10-2023,P51420,15377.1,Vehicle,FALSE,0
C51421,03-05-2023,P51421,15381.62,Vehicle,FALSE,1
C51422,12-12-2023,P51422,12417.14,Vehicle,FALSE,0
C51423,23-06-2023,P51423,15708.69,Vehicle,FALSE,0
C51424,12-05-2023,P51424,5176.74,Medical,FALSE,0
C51425,20-09-2023,P51425,8911.27,Vehicle,FALSE,0
C51426,28-09-2023,P51426,14571.95,Vehicle,FALSE,0
C51427,27-07-2023,P51427,12415.63,Vehicle,FALSE,0
C51428,23-10-2023,P51428,9572.63,Vehicle,FALSE,0
C51429,14-08-2023,P51429,13370.98,Vehicle,TRUE,0
C51430,08-07-2023,P51430,10442.72,Vehicle,FALSE,0
C51431,24-12-2023,P51431,22333.73,Home Damage,FALSE,0
C51432,24-05-2023,P51432,10587.43,Medical,FALSE,0
C51433,20-12-2023,P51433,10364.22,Vehicle,FALSE,0
C51434,08-09-2023,P51434,10053.23,Vehicle,FALSE,0
C51435,02-09-2023,P51435,24663.7,Home Damage,FALSE,0
C51436,18-01-2023,P51436,17342.57,Home Damage,FALSE,0
C51437,22-07-2023,P51437,6048.85,Medical,FALSE,0
C51438,23-07-2023,P51438,8332.15,Medical,FALSE,0
C51439,02-01-2023,P51439,13816.69,Vehicle,TRUE,1
C51440,23-02-2023,P51440,11041.32,Vehicle,TRUE,1
C51441,15-06-2023,P51441,12727.83,Vehicle,FALSE,0
C51442,19-12-2023,P51442,12764.44,Vehicle,FALSE,0
C51443,25-11-2023,P51443,11508.78,Vehicle,FALSE,0
C51444,23-05-2023,P51444,15650.19,Vehicle,FALSE,0
C51445,02-04-2023,P51445,16035.07,Vehicle,FALSE,0
C51446,08-01-2023,P51446,7175.26,Medical,FALSE,0
C51447,09-09-2023,P51447,7247.47,Vehicle,FALSE,0
C51448,10-04-2023,P51448,19461.98,Home Damage,FALSE,0
C51449,08-02-2023,P51449,14707.83,Vehicle,FALSE,0
C51450,16-05-2023,P51450,10752.38,Vehicle,FALSE,0
C51451,28-12-2023,P51451,24876.32,Home Damage,FALSE,0
C51452,19-02-2023,P51452,16913.82,Vehicle,TRUE,1
C51453,24-03-2023,P51453,13009.6,Vehicle,FALSE,0
C51454,11-09-2023,P51454,19717.05,Home Damage,TRUE,1
C51455,15-07-2023,P51455,6131.03,Medical,TRUE,0
C51456,27-01-2023,P51456,10287.77,Vehicle,TRUE,0
C51457,18-03-2023,P51457,11408.22,Vehicle,FALSE,0
C51458,21-10-2023,P51458,11528.13,Vehicle,FALSE,0
C51459,12-09-2023,P51459,8521.05,Medical,FALSE,0
C51460,21-01-2023,P51460,4802.89,Medical,FALSE,0
C51461,06-08-2023,P51461,9735.74,Vehicle,FALSE,0
C51462,14-02-2023,P51462,11106.53,Vehicle,FALSE,0
C51463,01-07-2023,P51463,16756.23,Home Damage,FALSE,0
C51464,13-10-2023,P51464,11401.13,Vehicle,FALSE,0
C51465,17-12-2023,P51465,8899.96,Vehicle,FALSE,0
C51466,24-05-2023,P51466,26817.4,Home Damage,FALSE,0
C51467,21-02-2023,P51467,9011.83,Vehicle,FALSE,0
C51468,08-09-2023,P51468,8850.08,Medical,TRUE,1
C51469,16-04-2023,P51469,2595.82,Medical,TRUE,0
C51470,24-10-2023,P51470,12509.53,Vehicle,FALSE,0
C51471,18-07-2023,P51471,17378.53,Vehicle,FALSE,0
C51472,03-12-2023,P51472,11313.8,Vehicle,FALSE,0
C51473,07-10-2023,P51473,8689.35,Vehicle,FALSE,0
C51474,28-05-2023,P51474,10439.93,Medical,FALSE,0
C51475,13-04-2023,P51475,29565.86,Home Damage,FALSE,1
C51476,02-01-2023,P51476,9127.27,Vehicle,FALSE,0
C51477,13-09-2023,P51477,13246.64,Vehicle,TRUE,1
C51478,01-03-2023,P51478,13920.13,Vehicle,FALSE,0
C51479,03-11-2023,P51479,14764.05,Home Damage,TRUE,1
C51480,01-04-2023,P51480,8497.11,Vehicle,FALSE,0
C51481,11-04-2023,P51481,12010.68,Vehicle,TRUE,0
C51482,24-04-2023,P51482,14278.85,Vehicle,FALSE,0
C51483,19-09-2023,P51483,24960.09,Home Damage,TRUE,1
C51484,23-02-2023,P51484,9352.64,Vehicle,FALSE,0
C51485,07-07-2023,P51485,6653.81,Medical,FALSE,0
C51486,27-01-2023,P51486,14562.2,Vehicle,FALSE,0
C51487,28-08-2023,P51487,6589.9,Medical,FALSE,0
C51488,21-03-2023,P51488,9864.93,Medical,FALSE,0
C51489,09-07-2023,P51489,10917.32,Vehicle,FALSE,0
C51490,15-11-2023,P51490,29354.24,Home Damage,FALSE,0
C51491,21-12-2023,P51491,16548.61,Vehicle,TRUE,0
C51492,01-04-2023,P51492,13848.28,Home Damage,FALSE,0
C51493,04-02-2023,P51493,7583.2,Medical,FALSE,0
C51494,27-02-2023,P51494,11514.11,Vehicle,FALSE,0
C51495,08-07-2023,P51495,9322.89,Vehicle,FALSE,0
C51496,10-09-2023,P51496,11097.54,Vehicle,FALSE,0
C51497,05-02-2023,P51497,22573.79,Home Damage,FALSE,0
C51498,24-12-2023,P51498,7146.56,Vehicle,FALSE,0
C51499,02-04-2023,P51499,10665.27,Vehicle,TRUE,0
C51500,25-02-2023,P51500,9303.15,Vehicle,TRUE,1
C51501,08-03-2023,P51501,7427.57,Vehicle,FALSE,0
C51502,09-11-2023,P51502,8202.19,Medical,FALSE,0
C51503,18-06-2023,P51503,8660.41,Vehicle,FALSE,0
C51504,14-10-2023,P51504,14452.12,Vehicle,FALSE,0
C51505,11-05-2023,P51505,10227.98,Vehicle,FALSE,0
C51506,15-06-2023,P51506,16007.63,Vehicle,FALSE,0
C51507,21-02-2023,P51507,7722.83,Medical,FALSE,0
C51508,01-06-2023,P51508,23761.22,Home Damage,FALSE,0
C51509,15-04-2023,P51509,11709.08,Home Damage,TRUE,1
C51510,02-04-2023,P51510,13228.68,Vehicle,FALSE,0
C51511,20-07-2023,P51511,11700.15,Vehicle,FALSE,0
C51512,20-10-2023,P51512,9686.56,Vehicle,TRUE,1
C51513,07-08-2023,P51513,31682.13,Home Damage,FALSE,0
C51514,08-03-2023,P51514,23646.03,Home Damage,FALSE,0
C51515,18-06-2023,P51515,8488.12,Medical,FALSE,0
C51516,01-11-2023,P51516,8436.52,Medical,FALSE,0
C51517,28-01-2023,P51517,11167.07,Medical,FALSE,0
C51518,15-10-2023,P51518,15328.72,Vehicle,FALSE,0
C51519,21-12-2023,P51519,12841.42,Vehicle,FALSE,0
C51520,23-11-2023,P51520,14317.65,Vehicle,FALSE,0
C51521,01-02-2023,P51521,24193.61,Home Damage,FALSE,0
C51522,15-06-2023,P51522,5892.5,Medical,TRUE,1
C51523,16-05-2023,P51523,7918.26,Vehicle,FALSE,0
C51524,09-03-2023,P51524,12811.64,Vehicle,FALSE,0
C51525,03-06-2023,P51525,10269.08,Vehicle,FALSE,0
C51526,22-11-2023,P51526,11560.62,Vehicle,FALSE,0
C51527,31-10-2023,P51527,8525.21,Vehicle,FALSE,0
C51528,06-04-2023,P51528,9263.09,Vehicle,FALSE,1
C51529,16-07-2023,P51529,14953.15,Home Damage,FALSE,0
C51530,18-04-2023,P51530,7415.76,Vehicle,FALSE,0
C51531,15-02-2023,P51531,12185.08,Vehicle,FALSE,0
C51532,05-07-2023,P51532,21320.2,Home Damage,FALSE,0
C51533,19-11-2023,P51533,14786.18,Vehicle,FALSE,1
C51534,12-10-2023,P51534,21424.92,Home Damage,FALSE,0
C51535,24-03-2023,P51535,10784.95,Vehicle,FALSE,0
C51536,18-05-2023,P51536,6007.68,Medical,FALSE,0
C51537,23-11-2023,P51537,13383.55,Vehicle,FALSE,0
C51538,25-08-2023,P51538,18027.88,Vehicle,FALSE,0
C51539,17-11-2023,P51539,12282.31,Vehicle,TRUE,1
C51540,25-05-2023,P51540,10389.29,Vehicle,FALSE,0
C51541,05-10-2023,P51541,12248.93,Medical,FALSE,0
C51542,10-04-2023,P51542,12523.93,Vehicle,FALSE,0
C51543,14-01-2023,P51543,12337.55,Vehicle,FALSE,0
C51544,19-09-2023,P51544,10011.17,Vehicle,FALSE,0
C51545,16-02-2023,P51545,9101.12,Vehicle,FALSE,0
C51546,13-08-2023,P51546,8318.23,Vehicle,FALSE,0
C51547,24-05-2023,P51547,21696.81,Home Damage,FALSE,0
C51548,15-07-2023,P51548,8387.38,Medical,FALSE,0
C51549,17-10-2023,P51549,8325.37,Vehicle,TRUE,1
C51550,14-09-2023,P51550,9955.47,Vehicle,FALSE,0
C51551,08-01-2023,P51551,4859.73,Medical,FALSE,0
C51552,05-10-2023,P51552,12851.09,Vehicle,FALSE,0
C51553,20-11-2023,P51553,23286.48,Home Damage,FALSE,0
C51554,17-10-2023,P51554,4397.59,Medical,FALSE,0
C51555,20-10-2023,P51555,14941.41,Vehicle,FALSE,0
C51556,23-01-2023,P51556,18972.83,Vehicle,FALSE,0
C51557,25-03-2023,P51557,9545.65,Vehicle,FALSE,0
C51558,12-09-2023,P51558,11697.55,Vehicle,TRUE,1
C51559,24-01-2023,P51559,8853.19,Home Damage,FALSE,0
C51560,21-11-2023,P51560,15246.82,Vehicle,TRUE,0
C51561,02-12-2023,P51561,12822.91,Home Damage,FALSE,0
C51562,12-11-2023,P51562,9524.6,Vehicle,FALSE,0
C51563,07-02-2023,P51563,11587.57,Vehicle,FALSE,0
C51564,09-08-2023,P51564,17798.05,Home Damage,FALSE,0
C51565,02-08-2023,P51565,11122.95,Vehicle,FALSE,0
C51566,29-11-2023,P51566,12812.15,Vehicle,FALSE,0
C51567,26-03-2023,P51567,15765.2,Vehicle,FALSE,0
C51568,04-01-2023,P51568,9202.95,Medical,FALSE,0
C51569,14-07-2023,P51569,5433.48,Vehicle,FALSE,0
C51570,24-04-2023,P51570,28083.23,Home Damage,TRUE,1
C51571,03-08-2023,P51571,17633.01,Home Damage,FALSE,0
C51572,02-12-2023,P51572,7947.15,Vehicle,FALSE,0
C51573,31-12-2023,P51573,8985.11,Vehicle,FALSE,0
C51574,21-05-2023,P51574,13906.43,Vehicle,FALSE,0
C51575,16-06-2023,P51575,18085.9,Vehicle,FALSE,0
C51576,14-10-2023,P51576,12852.74,Vehicle,FALSE,0
C51577,01-12-2023,P51577,5858.96,Vehicle,TRUE,1
C51578,05-01-2023,P51578,19547.92,Home Damage,FALSE,0
C51579,07-05-2023,P51579,12138.41,Vehicle,FALSE,0
C51580,27-03-2023,P51580,11765.48,Vehicle,FALSE,0
C51581,27-03-2023,P51581,12625.51,Vehicle,FALSE,0
C51582,24-01-2023,P51582,13066.91,Vehicle,FALSE,0
C51583,14-02-2023,P51583,11795.17,Vehicle,FALSE,0
C51584,21-04-2023,P51584,8333.35,Vehicle,FALSE,0
C51585,17-10-2023,P51585,20667.55,Vehicle,FALSE,0
C51586,04-07-2023,P51586,7426.88,Medical,FALSE,0
C51587,23-08-2023,P51587,12991.75,Vehicle,FALSE,0
C51588,06-06-2023,P51588,17881.28,Vehicle,FALSE,0
C51589,10-06-2023,P51589,10609.11,Vehicle,FALSE,0
C51590,19-07-2023,P51590,8124.13,Medical,FALSE,0
C51591,02-05-2023,P51591,16284.6,Home Damage,FALSE,0
C51592,12-08-2023,P51592,20658.43,Home Damage,FALSE,0
C51593,31-12-2023,P51593,24157.7,Home Damage,FALSE,0
C51594,23-01-2023,P51594,12451.77,Vehicle,FALSE,0
C51595,16-07-2023,P51595,6921.21,Medical,FALSE,0
C51596,12-10-2023,P51596,13969.89,Vehicle,FALSE,0
C51597,06-01-2023,P51597,10980.69,Medical,FALSE,0
C51598,04-11-2023,P51598,8924.68,Vehicle,TRUE,1
C51599,11-12-2023,P51599,15167.64,Vehicle,FALSE,0
C51600,30-03-2023,P51600,10954.71,Medical,FALSE,0
C51601,30-09-2023,P51601,11547.57,Medical,FALSE,0
C51602,11-10-2023,P51602,13663.52,Vehicle,TRUE,0
C51603,22-09-2023,P51603,19682.5,Home Damage,FALSE,0
C51604,25-04-2023,P51604,13377.6,Vehicle,FALSE,1
C51605,04-05-2023,P51605,11754.43,Vehicle,FALSE,0
C51606,17-09-2023,P51606,10093.48,Medical,FALSE,0
C51607,18-06-2023,P51607,22441.65,Home Damage,FALSE,0
C51608,05-02-2023,P51608,26593.82,Home Damage,FALSE,0
C51609,17-08-2023,P51609,12947.14,Vehicle,FALSE,0
C51610,14-05-2023,P51610,8209.18,Vehicle,FALSE,0
C51611,01-09-2023,P51611,11101.87,Vehicle,TRUE,0
C51612,06-03-2023,P51612,11417.6,Vehicle,FALSE,0
C51613,25-08-2023,P51613,14768.98,Vehicle,TRUE,0
C51614,03-01-2023,P51614,9070.94,Vehicle,TRUE,1
C51615,06-02-2023,P51615,16036.91,Vehicle,FALSE,0
C51616,19-04-2023,P51616,15551.46,Vehicle,FALSE,0
C51617,07-09-2023,P51617,23516.23,Home Damage,FALSE,0
C51618,03-01-2023,P51618,21694.7,Home Damage,FALSE,0
C51619,23-08-2023,P51619,4597.08,Vehicle,FALSE,0
C51620,08-09-2023,P51620,22815,Home Damage,FALSE,0
C51621,23-05-2023,P51621,11847.17,Vehicle,TRUE,1
C51622,05-09-2023,P51622,17160.59,Home Damage,FALSE,0
C51623,25-02-2023,P51623,26664.96,Home Damage,FALSE,0
C51624,02-03-2023,P51624,19151.36,Home Damage,FALSE,0
C51625,09-03-2023,P51625,7589.69,Medical,FALSE,0
C51626,20-03-2023,P51626,12114.59,Vehicle,FALSE,0
C51627,23-11-2023,P51627,17030.17,Home Damage,FALSE,0
C51628,15-07-2023,P51628,7769.3,Medical,TRUE,1
C51629,14-07-2023,P51629,17729.85,Home Damage,TRUE,1
C51630,23-01-2023,P51630,7625.22,Home Damage,FALSE,1
C51631,14-01-2023,P51631,14869.72,Vehicle,TRUE,1
C51632,16-10-2023,P51632,15097.18,Vehicle,FALSE,0
C51633,09-01-2023,P51633,7917.04,Medical,FALSE,0
C51634,20-05-2023,P51634,9604.43,Medical,TRUE,0
C51635,30-08-2023,P51635,7582.94,Medical,FALSE,0
C51636,10-09-2023,P51636,9708.63,Vehicle,TRUE,0
C51637,15-08-2023,P51637,7076.85,Medical,TRUE,0
C51638,05-04-2023,P51638,17281.84,Vehicle,FALSE,0
C51639,28-06-2023,P51639,11948.5,Vehicle,FALSE,0
C51640,03-01-2023,P51640,7586.9,Medical,FALSE,0
C51641,03-07-2023,P51641,12287.98,Vehicle,FALSE,0
C51642,15-02-2023,P51642,14577.13,Vehicle,TRUE,0
C51643,19-10-2023,P51643,17956.18,Vehicle,FALSE,0
C51644,21-05-2023,P51644,18937.63,Vehicle,FALSE,0
C51645,13-01-2023,P51645,16083.98,Vehicle,FALSE,0
C51646,05-07-2023,P51646,20055.13,Home Damage,FALSE,0
C51647,26-03-2023,P51647,10843.53,Vehicle,FALSE,0
C51648,12-02-2023,P51648,12549.24,Vehicle,FALSE,0
C51649,05-06-2023,P51649,8662.35,Vehicle,FALSE,1
C51650,03-07-2023,P51650,12817.78,Vehicle,FALSE,0
C51651,16-02-2023,P51651,12799.78,Vehicle,FALSE,0
C51652,25-07-2023,P51652,8756.43,Vehicle,FALSE,0
C51653,29-07-2023,P51653,12490.22,Vehicle,FALSE,0
C51654,02-10-2023,P51654,8953.46,Vehicle,FALSE,0
C51655,24-03-2023,P51655,21086.19,Home Damage,TRUE,1
C51656,07-04-2023,P51656,11365.32,Vehicle,TRUE,1
C51657,28-06-2023,P51657,8694.81,Vehicle,TRUE,1
C51658,21-12-2023,P51658,12814.06,Vehicle,TRUE,0
C51659,28-05-2023,P51659,14649.38,Vehicle,FALSE,0
C51660,12-10-2023,P51660,8476.42,Vehicle,FALSE,0
C51661,13-03-2023,P51661,11813.3,Vehicle,FALSE,0
C51662,05-08-2023,P51662,19277.64,Home Damage,FALSE,0
C51663,28-07-2023,P51663,7554.69,Vehicle,FALSE,0
C51664,17-11-2023,P51664,10771.84,Vehicle,FALSE,0
C51665,21-10-2023,P51665,14113.63,Vehicle,FALSE,0
C51666,04-05-2023,P51666,11077.2,Vehicle,FALSE,0
C51667,16-12-2023,P51667,12289.97,Vehicle,FALSE,1
C51668,05-06-2023,P51668,6390.02,Medical,FALSE,0
C51669,02-02-2023,P51669,10710.41,Vehicle,FALSE,0
C51670,26-09-2023,P51670,17394.95,Vehicle,FALSE,0
C51671,04-08-2023,P51671,27266.79,Home Damage,TRUE,1
C51672,11-04-2023,P51672,12085.84,Vehicle,FALSE,0
C51673,29-06-2023,P51673,24909.36,Home Damage,FALSE,0
C51674,07-05-2023,P51674,11384.69,Vehicle,TRUE,1
C51675,29-11-2023,P51675,2051.81,Vehicle,FALSE,0
C51676,18-06-2023,P51676,25309.88,Home Damage,FALSE,0
C51677,01-11-2023,P51677,13266.23,Vehicle,FALSE,0
C51678,15-05-2023,P51678,10534.42,Vehicle,FALSE,0
C51679,19-10-2023,P51679,16328.88,Vehicle,FALSE,0
C51680,03-04-2023,P51680,25385.76,Home Damage,FALSE,0
C51681,09-08-2023,P51681,13611.22,Vehicle,FALSE,0
C51682,04-06-2023,P51682,11352.15,Vehicle,TRUE,0
C51683,07-10-2023,P51683,21629.45,Home Damage,FALSE,0
C51684,18-07-2023,P51684,13515.83,Vehicle,FALSE,0
C51685,03-12-2023,P51685,14731.03,Home Damage,FALSE,0
C51686,29-08-2023,P51686,6111.34,Medical,FALSE,0
C51687,08-04-2023,P51687,10581.15,Medical,FALSE,0
C51688,07-09-2023,P51688,5354.2,Medical,TRUE,1
C51689,15-04-2023,P51689,5269.58,Medical,FALSE,0
C51690,18-09-2023,P51690,12589.17,Vehicle,FALSE,0
C51691,09-05-2023,P51691,20065.66,Home Damage,TRUE,0
C51692,23-11-2023,P51692,8705.74,Vehicle,FALSE,0
C51693,16-09-2023,P51693,6222.12,Medical,FALSE,0
C51694,19-10-2023,P51694,8146.66,Vehicle,FALSE,0
C51695,20-05-2023,P51695,13347.03,Vehicle,FALSE,0
C51696,15-01-2023,P51696,6276.38,Medical,FALSE,0
C51697,03-07-2023,P51697,8685.4,Vehicle,FALSE,0
C51698,16-01-2023,P51698,15981.82,Vehicle,FALSE,0
C51699,09-08-2023,P51699,7836.86,Vehicle,FALSE,0
C51700,04-03-2023,P51700,12415.06,Vehicle,FALSE,0
C51701,29-08-2023,P51701,11706.33,Vehicle,FALSE,0
C51702,06-10-2023,P51702,10222.68,Vehicle,FALSE,0
C51703,29-11-2023,P51703,15138.79,Vehicle,FALSE,0
C51704,14-09-2023,P51704,26822.23,Home Damage,TRUE,1
C51705,04-07-2023,P51705,15608.76,Vehicle,FALSE,1
C51706,17-03-2023,P51706,9788.47,Medical,FALSE,0
C51707,27-01-2023,P51707,12054.56,Medical,FALSE,0
C51708,25-01-2023,P51708,8304.25,Vehicle,FALSE,0
C51709,08-12-2023,P51709,12867.77,Vehicle,FALSE,0
C51710,03-03-2023,P51710,21486.52,Home Damage,FALSE,0
C51711,26-05-2023,P51711,7854.15,Vehicle,FALSE,0
C51712,21-08-2023,P51712,8309.12,Medical,FALSE,0
C51713,15-12-2023,P51713,12799.18,Vehicle,FALSE,0
C51714,13-10-2023,P51714,12589.33,Vehicle,FALSE,0
C51715,25-03-2023,P51715,19022.43,Home Damage,TRUE,0
